"","playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State"
"56","3L4Bau2CqJ4NGwJZZ",2,2,11,"post","Manipulation",1.58333333333333,"unhappy",0.1,0.333333333333333,4.33333333333333,17,"2","1","1","1-1","3-1"
"57","3L4Bau2CqJ4NGwJZZ",17,0,12,"post","Manipulation",1.58333333333333,"happy",0.85,0,4.33333333333333,2,"2","1","3","3-1","2-1"
"58","3L4Bau2CqJ4NGwJZZ",2,0,13,"post","Manipulation",1.58333333333333,"neutral",0.1,0,4.33333333333333,5,"2","1","2","2-1","2-1"
"59","3L4Bau2CqJ4NGwJZZ",5,0,14,"post","Manipulation",1.58333333333333,"neutral",0.25,0,4.33333333333333,9,"2","1","2","2-1","2-2"
"60","3L4Bau2CqJ4NGwJZZ",9,10,15,"post","Manipulation",1.58333333333333,"neutral",0.45,0.37037037037037,4.33333333333333,0,"2","2","2","2-2",NA
"61","3LXHzwgjqdi6ChmBE",7,11,1,"pre","Control",2.58333333333333,"neutral",0.35,0.523809523809524,15.1111111111111,10,"0","3","2","2-3","2-3"
"62","3LXHzwgjqdi6ChmBE",10,15,2,"pre","Control",2.58333333333333,"neutral",0.5,0.5,15.1111111111111,4,"0","3","2","2-3","2-3"
"63","3LXHzwgjqdi6ChmBE",4,4,3,"pre","Control",2.58333333333333,"neutral",0.2,0.333333333333333,15.1111111111111,13,"0","3","2","2-3","2-3"
"64","3LXHzwgjqdi6ChmBE",13,20,4,"pre","Control",2.58333333333333,"neutral",0.65,0.512820512820513,15.1111111111111,5,"0","3","2","2-3","2-3"
"65","3LXHzwgjqdi6ChmBE",5,7,5,"pre","Control",2.58333333333333,"neutral",0.25,0.466666666666667,15.1111111111111,18,"0","3","2","2-3","3-3"
"66","3LXHzwgjqdi6ChmBE",18,26,6,"pre","Control",2.58333333333333,"happy",0.9,0.481481481481481,15.1111111111111,18,"0","3","3","3-3","3-3"
"67","3LXHzwgjqdi6ChmBE",18,27,7,"pre","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,11,"0","3","3","3-3","3-3"
"68","3LXHzwgjqdi6ChmBE",11,16,8,"pre","Control",2.58333333333333,"happy",0.55,0.484848484848485,15.1111111111111,16,"0","3","3","3-3","3-3"
"69","3LXHzwgjqdi6ChmBE",16,24,9,"pre","Control",2.58333333333333,"happy",0.8,0.5,15.1111111111111,6,"0","3","3","3-3","2-3"
"70","3LXHzwgjqdi6ChmBE",6,9,10,"pre","Control",2.58333333333333,"neutral",0.3,0.5,15.1111111111111,11,"0","3","2","2-3","2-1"
"71","3LXHzwgjqdi6ChmBE",11,6,11,"pre","Control",2.58333333333333,"neutral",0.55,0.181818181818182,15.1111111111111,2,"0","1","2","2-1","1-1"
"72","3LXHzwgjqdi6ChmBE",2,1,12,"pre","Control",2.58333333333333,"unhappy",0.1,0.166666666666667,15.1111111111111,4,"0","1","1","1-1","1-3"
"73","3LXHzwgjqdi6ChmBE",4,5,13,"pre","Control",2.58333333333333,"unhappy",0.2,0.416666666666667,15.1111111111111,10,"0","3","1","1-3","1-3"
"74","3LXHzwgjqdi6ChmBE",10,15,14,"pre","Control",2.58333333333333,"unhappy",0.5,0.5,15.1111111111111,6,"0","3","1","1-3","1-3"
"75","3LXHzwgjqdi6ChmBE",6,8,15,"pre","Control",2.58333333333333,"unhappy",0.3,0.444444444444444,15.1111111111111,0,"0","3","1","1-3",NA
"76","3LXHzwgjqdi6ChmBE",13,19,1,"post","Control",2.58333333333333,"neutral",0.65,0.487179487179487,15.1111111111111,8,"1","3","2","2-3","2-3"
"77","3LXHzwgjqdi6ChmBE",8,12,2,"post","Control",2.58333333333333,"neutral",0.4,0.5,15.1111111111111,10,"1","3","2","2-3","2-3"
"78","3LXHzwgjqdi6ChmBE",10,15,3,"post","Control",2.58333333333333,"neutral",0.5,0.5,15.1111111111111,13,"1","3","2","2-3","2-3"
"79","3LXHzwgjqdi6ChmBE",13,20,4,"post","Control",2.58333333333333,"neutral",0.65,0.512820512820513,15.1111111111111,18,"1","3","2","2-3","3-3"
"80","3LXHzwgjqdi6ChmBE",18,27,5,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,19,"1","3","3","3-3","3-3"
"81","3LXHzwgjqdi6ChmBE",19,29,6,"post","Control",2.58333333333333,"happy",0.95,0.508771929824561,15.1111111111111,20,"1","3","3","3-3","3-3"
"82","3LXHzwgjqdi6ChmBE",20,30,7,"post","Control",2.58333333333333,"happy",1,0.5,15.1111111111111,18,"1","3","3","3-3","3-3"
"83","3LXHzwgjqdi6ChmBE",18,27,8,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,16,"1","3","3","3-3","3-3"
"84","3LXHzwgjqdi6ChmBE",16,24,9,"post","Control",2.58333333333333,"happy",0.8,0.5,15.1111111111111,14,"1","3","3","3-3","3-3"
"85","3LXHzwgjqdi6ChmBE",14,21,10,"post","Control",2.58333333333333,"happy",0.7,0.5,15.1111111111111,18,"1","3","3","3-3","3-3"
"86","3LXHzwgjqdi6ChmBE",18,27,11,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,15,"1","3","3","3-3","3-3"
"87","3LXHzwgjqdi6ChmBE",15,22,12,"post","Control",2.58333333333333,"happy",0.75,0.488888888888889,15.1111111111111,2,"1","3","3","3-3","3-1"
