"playerId","investment","returns","roundNum","gameNum.f","condition.f","LPFS_score","investorState.f","inv_pct","ret_pct_0","RS_score","next_investment","full_ctrst","postTrState","investorState","Joint_State","Next_Joint_State","cluster","cluster_mood"
"37yEsEXBKuh85wEXX",2,3,1,"pre","Manipulation",2.41666666666667,"neutral",0.1,0.5,9.66666666666667,9,"0","3","2","2-3","2-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",9,14,2,"pre","Manipulation",2.41666666666667,"neutral",0.45,0.518518518518518,9.66666666666667,11,"0","3","2","2-3","2-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",11,19,3,"pre","Manipulation",2.41666666666667,"neutral",0.55,0.575757575757576,9.66666666666667,12,"0","3","2","2-3","2-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",12,18,4,"pre","Manipulation",2.41666666666667,"neutral",0.6,0.5,9.66666666666667,18,"0","3","2","2-3","2-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",18,29,5,"pre","Manipulation",2.41666666666667,"neutral",0.9,0.537037037037037,9.66666666666667,20,"0","3","2","2-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",20,28,6,"pre","Manipulation",2.41666666666667,"happy",1,0.466666666666667,9.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",20,30,7,"pre","Manipulation",2.41666666666667,"happy",1,0.5,9.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",20,30,8,"pre","Manipulation",2.41666666666667,"happy",1,0.5,9.66666666666667,3,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",3,4,9,"pre","Manipulation",2.41666666666667,"happy",0.15,0.444444444444444,9.66666666666667,20,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",20,32,10,"pre","Manipulation",2.41666666666667,"happy",1,0.533333333333333,9.66666666666667,17,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",17,26,11,"pre","Manipulation",2.41666666666667,"happy",0.85,0.509803921568627,9.66666666666667,2,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",2,2,12,"pre","Manipulation",2.41666666666667,"happy",0.1,0.333333333333333,9.66666666666667,19,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",19,29,13,"pre","Manipulation",2.41666666666667,"happy",0.95,0.508771929824561,9.66666666666667,19,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",19,30,14,"pre","Manipulation",2.41666666666667,"happy",0.95,0.526315789473684,9.66666666666667,16,"0","3","3","3-3","3-3","3","Joint Neutral"
"37yEsEXBKuh85wEXX",16,24,15,"pre","Manipulation",2.41666666666667,"happy",0.8,0.5,9.66666666666667,0,"0","3","3","3-3",NA,"3","Joint Neutral"
"37yEsEXBKuh85wEXX",5,7,1,"post","Manipulation",2.41666666666667,"neutral",0.25,0.466666666666667,9.66666666666667,5,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",5,7,2,"post","Manipulation",2.41666666666667,"neutral",0.25,0.466666666666667,9.66666666666667,9,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",9,15,3,"post","Manipulation",2.41666666666667,"neutral",0.45,0.555555555555556,9.66666666666667,17,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",17,30,4,"post","Manipulation",2.41666666666667,"neutral",0.85,0.588235294117647,9.66666666666667,16,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",16,26,5,"post","Manipulation",2.41666666666667,"neutral",0.8,0.541666666666667,9.66666666666667,5,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",5,7,6,"post","Manipulation",2.41666666666667,"neutral",0.25,0.466666666666667,9.66666666666667,6,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",6,9,7,"post","Manipulation",2.41666666666667,"neutral",0.3,0.5,9.66666666666667,14,"2","3","2","2-3","2-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",14,24,8,"post","Manipulation",2.41666666666667,"neutral",0.7,0.571428571428571,9.66666666666667,19,"2","3","2","2-3","3-5","1","Joint Happy"
"37yEsEXBKuh85wEXX",19,36,9,"post","Manipulation",2.41666666666667,"happy",0.95,0.631578947368421,9.66666666666667,18,"2","5","3","3-5","3-5","1","Joint Happy"
"37yEsEXBKuh85wEXX",18,34,10,"post","Manipulation",2.41666666666667,"happy",0.9,0.62962962962963,9.66666666666667,19,"2","5","3","3-5","3-5","1","Joint Happy"
"37yEsEXBKuh85wEXX",19,36,11,"post","Manipulation",2.41666666666667,"happy",0.95,0.631578947368421,9.66666666666667,14,"2","5","3","3-5","3-5","1","Joint Happy"
"37yEsEXBKuh85wEXX",14,24,12,"post","Manipulation",2.41666666666667,"happy",0.7,0.571428571428571,9.66666666666667,2,"2","5","3","3-5","3-4","1","Joint Happy"
"37yEsEXBKuh85wEXX",2,2,13,"post","Manipulation",2.41666666666667,"happy",0.1,0.333333333333333,9.66666666666667,20,"2","4","3","3-4","3-5","1","Joint Happy"
"37yEsEXBKuh85wEXX",20,40,14,"post","Manipulation",2.41666666666667,"happy",1,0.666666666666667,9.66666666666667,13,"2","5","3","3-5","3-3","1","Joint Happy"
"37yEsEXBKuh85wEXX",13,21,15,"post","Manipulation",2.41666666666667,"happy",0.65,0.538461538461538,9.66666666666667,0,"2","3","3","3-3",NA,"1","Joint Happy"
"3L4Bau2CqJ4NGwJZZ",4,6,1,"pre","Manipulation",1.58333333333333,"neutral",0.2,0.5,4.33333333333333,9,"0","3","2","2-3","2-3","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",9,15,2,"pre","Manipulation",1.58333333333333,"neutral",0.45,0.555555555555556,4.33333333333333,13,"0","3","2","2-3","2-3","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",13,20,3,"pre","Manipulation",1.58333333333333,"neutral",0.65,0.512820512820513,4.33333333333333,4,"0","3","2","2-3","2-3","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",4,4,4,"pre","Manipulation",1.58333333333333,"neutral",0.2,0.333333333333333,4.33333333333333,7,"0","3","2","2-3","2-3","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",7,10,5,"pre","Manipulation",1.58333333333333,"neutral",0.35,0.476190476190476,4.33333333333333,12,"0","3","2","2-3","2-1","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",12,6,6,"pre","Manipulation",1.58333333333333,"neutral",0.6,0.166666666666667,4.33333333333333,17,"0","1","2","2-1","3-1","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",17,10,7,"pre","Manipulation",1.58333333333333,"happy",0.85,0.196078431372549,4.33333333333333,17,"0","1","3","3-1","3-1","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",17,0,8,"pre","Manipulation",1.58333333333333,"happy",0.85,0,4.33333333333333,8,"0","1","3","3-1","2-1","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",8,10,9,"pre","Manipulation",1.58333333333333,"neutral",0.4,0.416666666666667,4.33333333333333,20,"0","1","2","2-1","3-1","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",20,0,10,"pre","Manipulation",1.58333333333333,"happy",1,0,4.33333333333333,4,"0","1","3","3-1","1-3","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",4,6,11,"pre","Manipulation",1.58333333333333,"unhappy",0.2,0.5,4.33333333333333,2,"0","3","1","1-3","1-4","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",2,4,12,"pre","Manipulation",1.58333333333333,"unhappy",0.1,0.666666666666667,4.33333333333333,6,"0","4","1","1-4","1-4","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",6,8,13,"pre","Manipulation",1.58333333333333,"unhappy",0.3,0.444444444444444,4.33333333333333,3,"0","4","1","1-4","1-4","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",3,7,14,"pre","Manipulation",1.58333333333333,"unhappy",0.15,0.777777777777778,4.33333333333333,1,"0","4","1","1-4","1-4","3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",1,3,15,"pre","Manipulation",1.58333333333333,"unhappy",0.05,1,4.33333333333333,0,"0","4","1","1-4",NA,"3","Joint Neutral"
"3L4Bau2CqJ4NGwJZZ",9,12,1,"post","Manipulation",1.58333333333333,"neutral",0.45,0.444444444444444,4.33333333333333,19,"2","1","2","2-1","3-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",19,0,2,"post","Manipulation",1.58333333333333,"happy",0.95,0,4.33333333333333,3,"2","1","3","3-1","1-4","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",3,5,3,"post","Manipulation",1.58333333333333,"unhappy",0.15,0.555555555555556,4.33333333333333,4,"2","4","1","1-4","1-4","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",4,10,4,"post","Manipulation",1.58333333333333,"unhappy",0.2,0.833333333333333,4.33333333333333,3,"2","4","1","1-4","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",3,0,5,"post","Manipulation",1.58333333333333,"unhappy",0.15,0,4.33333333333333,4,"2","1","1","1-1","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",4,6,6,"post","Manipulation",1.58333333333333,"unhappy",0.2,0.5,4.33333333333333,4,"2","1","1","1-1","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",4,0,7,"post","Manipulation",1.58333333333333,"unhappy",0.2,0,4.33333333333333,2,"2","1","1","1-1","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",2,0,8,"post","Manipulation",1.58333333333333,"unhappy",0.1,0,4.33333333333333,7,"2","1","1","1-1","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",7,0,9,"post","Manipulation",1.58333333333333,"unhappy",0.35,0,4.33333333333333,2,"2","1","1","1-1","1-4","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",2,6,10,"post","Manipulation",1.58333333333333,"unhappy",0.1,1,4.33333333333333,2,"2","4","1","1-4","1-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",2,2,11,"post","Manipulation",1.58333333333333,"unhappy",0.1,0.333333333333333,4.33333333333333,17,"2","1","1","1-1","3-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",17,0,12,"post","Manipulation",1.58333333333333,"happy",0.85,0,4.33333333333333,2,"2","1","3","3-1","2-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",2,0,13,"post","Manipulation",1.58333333333333,"neutral",0.1,0,4.33333333333333,5,"2","1","2","2-1","2-1","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",5,0,14,"post","Manipulation",1.58333333333333,"neutral",0.25,0,4.33333333333333,9,"2","1","2","2-1","2-2","2","Joint Unhappy"
"3L4Bau2CqJ4NGwJZZ",9,10,15,"post","Manipulation",1.58333333333333,"neutral",0.45,0.37037037037037,4.33333333333333,0,"2","2","2","2-2",NA,"2","Joint Unhappy"
"3LXHzwgjqdi6ChmBE",7,11,1,"pre","Control",2.58333333333333,"neutral",0.35,0.523809523809524,15.1111111111111,10,"0","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",10,15,2,"pre","Control",2.58333333333333,"neutral",0.5,0.5,15.1111111111111,4,"0","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",4,4,3,"pre","Control",2.58333333333333,"neutral",0.2,0.333333333333333,15.1111111111111,13,"0","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",13,20,4,"pre","Control",2.58333333333333,"neutral",0.65,0.512820512820513,15.1111111111111,5,"0","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",5,7,5,"pre","Control",2.58333333333333,"neutral",0.25,0.466666666666667,15.1111111111111,18,"0","3","2","2-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",18,26,6,"pre","Control",2.58333333333333,"happy",0.9,0.481481481481481,15.1111111111111,18,"0","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",18,27,7,"pre","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,11,"0","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",11,16,8,"pre","Control",2.58333333333333,"happy",0.55,0.484848484848485,15.1111111111111,16,"0","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",16,24,9,"pre","Control",2.58333333333333,"happy",0.8,0.5,15.1111111111111,6,"0","3","3","3-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",6,9,10,"pre","Control",2.58333333333333,"neutral",0.3,0.5,15.1111111111111,11,"0","3","2","2-3","2-1","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",11,6,11,"pre","Control",2.58333333333333,"neutral",0.55,0.181818181818182,15.1111111111111,2,"0","1","2","2-1","1-1","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",2,1,12,"pre","Control",2.58333333333333,"unhappy",0.1,0.166666666666667,15.1111111111111,4,"0","1","1","1-1","1-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",4,5,13,"pre","Control",2.58333333333333,"unhappy",0.2,0.416666666666667,15.1111111111111,10,"0","3","1","1-3","1-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",10,15,14,"pre","Control",2.58333333333333,"unhappy",0.5,0.5,15.1111111111111,6,"0","3","1","1-3","1-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",6,8,15,"pre","Control",2.58333333333333,"unhappy",0.3,0.444444444444444,15.1111111111111,0,"0","3","1","1-3",NA,"3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",13,19,1,"post","Control",2.58333333333333,"neutral",0.65,0.487179487179487,15.1111111111111,8,"1","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",8,12,2,"post","Control",2.58333333333333,"neutral",0.4,0.5,15.1111111111111,10,"1","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",10,15,3,"post","Control",2.58333333333333,"neutral",0.5,0.5,15.1111111111111,13,"1","3","2","2-3","2-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",13,20,4,"post","Control",2.58333333333333,"neutral",0.65,0.512820512820513,15.1111111111111,18,"1","3","2","2-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",18,27,5,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,19,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",19,29,6,"post","Control",2.58333333333333,"happy",0.95,0.508771929824561,15.1111111111111,20,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",20,30,7,"post","Control",2.58333333333333,"happy",1,0.5,15.1111111111111,18,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",18,27,8,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,16,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",16,24,9,"post","Control",2.58333333333333,"happy",0.8,0.5,15.1111111111111,14,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",14,21,10,"post","Control",2.58333333333333,"happy",0.7,0.5,15.1111111111111,18,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",18,27,11,"post","Control",2.58333333333333,"happy",0.9,0.5,15.1111111111111,15,"1","3","3","3-3","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",15,22,12,"post","Control",2.58333333333333,"happy",0.75,0.488888888888889,15.1111111111111,2,"1","3","3","3-3","3-1","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",2,0,13,"post","Control",2.58333333333333,"happy",0.1,0,15.1111111111111,15,"1","1","3","3-1","3-3","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",15,20,14,"post","Control",2.58333333333333,"happy",0.75,0.444444444444444,15.1111111111111,0,"1","3","3","3-3","1-1","3","Joint Neutral"
"3LXHzwgjqdi6ChmBE",0,0,15,"post","Control",2.58333333333333,"unhappy",0,0,15.1111111111111,0,"1","1","1","1-1",NA,"3","Joint Neutral"
"3sTSPMb4xsoho9TLr",9,10,1,"pre","Control",3.41666666666667,"neutral",0.45,0.37037037037037,16.5555555555556,8,"0","2","2","2-2","2-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",8,12,2,"pre","Control",3.41666666666667,"neutral",0.4,0.5,16.5555555555556,11,"0","2","2","2-2","2-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",11,16,3,"pre","Control",3.41666666666667,"neutral",0.55,0.484848484848485,16.5555555555556,8,"0","2","2","2-2","2-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",8,10,4,"pre","Control",3.41666666666667,"neutral",0.4,0.416666666666667,16.5555555555556,13,"0","2","2","2-2","2-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",13,16,5,"pre","Control",3.41666666666667,"neutral",0.65,0.41025641025641,16.5555555555556,20,"0","2","2","2-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,27,6,"pre","Control",3.41666666666667,"happy",1,0.45,16.5555555555556,19,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",19,22,7,"pre","Control",3.41666666666667,"happy",0.95,0.385964912280702,16.5555555555556,10,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",10,12,8,"pre","Control",3.41666666666667,"happy",0.5,0.4,16.5555555555556,17,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",17,20,9,"pre","Control",3.41666666666667,"happy",0.85,0.392156862745098,16.5555555555556,5,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",5,7,10,"pre","Control",3.41666666666667,"happy",0.25,0.466666666666667,16.5555555555556,20,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,25,11,"pre","Control",3.41666666666667,"happy",1,0.416666666666667,16.5555555555556,2,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",2,3,12,"pre","Control",3.41666666666667,"happy",0.1,0.5,16.5555555555556,20,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,24,13,"pre","Control",3.41666666666667,"happy",1,0.4,16.5555555555556,20,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,26,14,"pre","Control",3.41666666666667,"happy",1,0.433333333333333,16.5555555555556,16,"0","2","3","3-2","3-2","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",16,20,15,"pre","Control",3.41666666666667,"happy",0.8,0.416666666666667,16.5555555555556,0,"0","2","3","3-2",NA,"3","Joint Neutral"
"3sTSPMb4xsoho9TLr",12,17,1,"post","Control",3.41666666666667,"neutral",0.6,0.472222222222222,16.5555555555556,13,"1","3","2","2-3","3-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",13,20,2,"post","Control",3.41666666666667,"happy",0.65,0.512820512820513,16.5555555555556,20,"1","3","3","3-3","3-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,30,3,"post","Control",3.41666666666667,"happy",1,0.5,16.5555555555556,20,"1","3","3","3-3","3-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",20,30,4,"post","Control",3.41666666666667,"happy",1,0.5,16.5555555555556,16,"1","3","3","3-3","3-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",16,23,5,"post","Control",3.41666666666667,"happy",0.8,0.479166666666667,16.5555555555556,3,"1","3","3","3-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",3,4,6,"post","Control",3.41666666666667,"unhappy",0.15,0.444444444444444,16.5555555555556,6,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",6,9,7,"post","Control",3.41666666666667,"unhappy",0.3,0.5,16.5555555555556,2,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",2,3,8,"post","Control",3.41666666666667,"unhappy",0.1,0.5,16.5555555555556,5,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",5,8,9,"post","Control",3.41666666666667,"unhappy",0.25,0.533333333333333,16.5555555555556,4,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",4,6,10,"post","Control",3.41666666666667,"unhappy",0.2,0.5,16.5555555555556,4,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",4,6,11,"post","Control",3.41666666666667,"unhappy",0.2,0.5,16.5555555555556,5,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",5,8,12,"post","Control",3.41666666666667,"unhappy",0.25,0.533333333333333,16.5555555555556,2,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",2,3,13,"post","Control",3.41666666666667,"unhappy",0.1,0.5,16.5555555555556,6,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",6,9,14,"post","Control",3.41666666666667,"unhappy",0.3,0.5,16.5555555555556,0,"1","3","1","1-3","1-3","3","Joint Neutral"
"3sTSPMb4xsoho9TLr",0,0,15,"post","Control",3.41666666666667,"unhappy",0,0,16.5555555555556,0,"1","3","1","1-3",NA,"3","Joint Neutral"
"472H2sA4L7eLRX33z",4,6,1,"pre","Control",2.08333333333333,"neutral",0.2,0.5,9.22222222222222,10,"0","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",10,15,2,"pre","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,14,"0","3","2","2-3","2-4","3","Joint Neutral"
"472H2sA4L7eLRX33z",14,0,3,"pre","Control",2.08333333333333,"neutral",0.7,0,9.22222222222222,1,"0","4","2","2-4","1-4","3","Joint Neutral"
"472H2sA4L7eLRX33z",1,3,4,"pre","Control",2.08333333333333,"unhappy",0.05,1,9.22222222222222,0,"0","4","1","1-4","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",0,0,5,"pre","Control",2.08333333333333,"unhappy",0,0,9.22222222222222,5,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",5,7,6,"pre","Control",2.08333333333333,"unhappy",0.25,0.466666666666667,9.22222222222222,2,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",2,3,7,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,5,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",5,8,8,"pre","Control",2.08333333333333,"unhappy",0.25,0.533333333333333,9.22222222222222,1,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",1,1,9,"pre","Control",2.08333333333333,"unhappy",0.05,0.333333333333333,9.22222222222222,7,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",7,11,10,"pre","Control",2.08333333333333,"unhappy",0.35,0.523809523809524,9.22222222222222,2,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",2,3,11,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,2,"0","3","1","1-3","1-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",2,3,12,"pre","Control",2.08333333333333,"unhappy",0.1,0.5,9.22222222222222,10,"0","3","1","1-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",10,15,13,"pre","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,13,"0","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",13,20,14,"pre","Control",2.08333333333333,"neutral",0.65,0.512820512820513,9.22222222222222,2,"0","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",2,3,15,"pre","Control",2.08333333333333,"neutral",0.1,0.5,9.22222222222222,0,"0","3","2","2-3",NA,"3","Joint Neutral"
"472H2sA4L7eLRX33z",7,10,1,"post","Control",2.08333333333333,"neutral",0.35,0.476190476190476,9.22222222222222,10,"1","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",10,15,2,"post","Control",2.08333333333333,"neutral",0.5,0.5,9.22222222222222,11,"1","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",11,16,3,"post","Control",2.08333333333333,"neutral",0.55,0.484848484848485,9.22222222222222,6,"1","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",6,9,4,"post","Control",2.08333333333333,"neutral",0.3,0.5,9.22222222222222,9,"1","3","2","2-3","2-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",9,14,5,"post","Control",2.08333333333333,"neutral",0.45,0.518518518518518,9.22222222222222,19,"1","3","2","2-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",19,28,6,"post","Control",2.08333333333333,"happy",0.95,0.491228070175439,9.22222222222222,19,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",19,37,7,"post","Control",2.08333333333333,"happy",0.95,0.649122807017544,9.22222222222222,19,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",19,25,8,"post","Control",2.08333333333333,"happy",0.95,0.43859649122807,9.22222222222222,20,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",20,29,9,"post","Control",2.08333333333333,"happy",1,0.483333333333333,9.22222222222222,19,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",19,31,10,"post","Control",2.08333333333333,"happy",0.95,0.543859649122807,9.22222222222222,16,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",16,26,11,"post","Control",2.08333333333333,"happy",0.8,0.541666666666667,9.22222222222222,19,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",19,34,12,"post","Control",2.08333333333333,"happy",0.95,0.596491228070175,9.22222222222222,2,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",2,3,13,"post","Control",2.08333333333333,"happy",0.1,0.5,9.22222222222222,18,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",18,22,14,"post","Control",2.08333333333333,"happy",0.9,0.407407407407407,9.22222222222222,16,"1","3","3","3-3","3-3","3","Joint Neutral"
"472H2sA4L7eLRX33z",16,20,15,"post","Control",2.08333333333333,"happy",0.8,0.416666666666667,9.22222222222222,0,"1","3","3","3-3",NA,"3","Joint Neutral"
"4TLhoa3TtzzjXC8aj",9,14,1,"pre","Manipulation",1.25,"neutral",0.45,0.518518518518518,3.22222222222222,10,"0","3","2","2-3","2-3","3","Joint Neutral"
"4TLhoa3TtzzjXC8aj",10,15,2,"pre","Manipulation",1.25,"neutral",0.5,0.5,3.22222222222222,13,"0","3","2","2-3","2-3","3","Joint Neutral"
"4TLhoa3TtzzjXC8aj",13,15,3,"pre","Manipulation",1.25,"neutral",0.65,0.384615384615385,3.22222222222222,12,"0","3","2","2-3","2-5","3","Joint Neutral"
